Brewery,Address,zipcode,Phone Number,Yelp Rating,# Reviews,Lat,Lng,url,POP Density,LANDSQMI,Median Income
Aviator Brewing Company,"209 Technology Park Ln, Fuquay-Varina, NC 27526",27526,+1-919-567-2337,3.5,55,35.61976685,-78.80824958,https://www.yelp.com/biz/aviator-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Lincoln Brewing Company,"2912 N Main St, Fuquay Varina, NC 27526",27526,+1-919-285-2318,3.5,9,35.61639157,-78.73392357,https://www.yelp.com/biz/lincoln-brewing-company-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Lincoln Brewing Company,"2912 N Main St, Fuquay Varina, NC 27526",27526,+1-919-285-2318,3.5,9,35.61639157,-78.73392357,https://www.yelp.com/biz/lincoln-brewing-company-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Draft Line Brewing,"341 Broad St, Fuquay Varina, NC 27526",27526,+1-919-557-7121,4,30,35.5958962,-78.797432,https://www.yelp.com/biz/draft-line-brewing-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Draft Line Brewing,"341 Broad St, Fuquay Varina, NC 27526",27526,+1-919-557-7121,4,30,35.5958962,-78.797432,https://www.yelp.com/biz/draft-line-brewing-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company,"209 Technology Park Ln, Fuquay-Varina, NC 27526",27526,+1-919-567-2337,3.5,55,35.61976685,-78.80824958,https://www.yelp.com/biz/aviator-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Draft Line Brewing,"341 Broad St, Fuquay Varina, NC 27526",27526,+1-919-557-7121,4,30,35.5958962,-78.797432,https://www.yelp.com/biz/draft-line-brewing-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company,"209 Technology Park Ln, Fuquay-Varina, NC 27526",27526,+1-919-567-2337,3.5,55,35.61976685,-78.80824958,https://www.yelp.com/biz/aviator-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Draft Line Brewing,"341 Broad St, Fuquay Varina, NC 27526",27526,+1-919-557-7121,4,30,35.5958962,-78.797432,https://www.yelp.com/biz/draft-line-brewing-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Lincoln Brewing Company,"2912 N Main St, Fuquay Varina, NC 27526",27526,+1-919-285-2318,3.5,9,35.61639157,-78.73392357,https://www.yelp.com/biz/lincoln-brewing-company-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Draft Line Brewing,"341 Broad St, Fuquay Varina, NC 27526",27526,+1-919-557-7121,4,30,35.5958962,-78.797432,https://www.yelp.com/biz/draft-line-brewing-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Draft Line Brewing,"341 Broad St, Fuquay Varina, NC 27526",27526,+1-919-557-7121,4,30,35.5958962,-78.797432,https://www.yelp.com/biz/draft-line-brewing-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Lincoln Brewing Company,"2912 N Main St, Fuquay Varina, NC 27526",27526,+1-919-285-2318,3.5,9,35.61639157,-78.73392357,https://www.yelp.com/biz/lincoln-brewing-company-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company,"209 Technology Park Ln, Fuquay-Varina, NC 27526",27526,+1-919-567-2337,3.5,55,35.61976685,-78.80824958,https://www.yelp.com/biz/aviator-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Lincoln Brewing Company,"2912 N Main St, Fuquay Varina, NC 27526",27526,+1-919-285-2318,3.5,9,35.61639157,-78.73392357,https://www.yelp.com/biz/lincoln-brewing-company-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Draft Line Brewing,"341 Broad St, Fuquay Varina, NC 27526",27526,+1-919-557-7121,4,30,35.5958962,-78.797432,https://www.yelp.com/biz/draft-line-brewing-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Lincoln Brewing Company,"2912 N Main St, Fuquay Varina, NC 27526",27526,+1-919-285-2318,3.5,9,35.61639157,-78.73392357,https://www.yelp.com/biz/lincoln-brewing-company-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company,"209 Technology Park Ln, Fuquay-Varina, NC 27526",27526,+1-919-567-2337,3.5,55,35.61976685,-78.80824958,https://www.yelp.com/biz/aviator-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Draft Line Brewing,"341 Broad St, Fuquay Varina, NC 27526",27526,+1-919-557-7121,4,30,35.5958962,-78.797432,https://www.yelp.com/biz/draft-line-brewing-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company,"209 Technology Park Ln, Fuquay-Varina, NC 27526",27526,+1-919-567-2337,3.5,55,35.61976685,-78.80824958,https://www.yelp.com/biz/aviator-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Lincoln Brewing Company,"2912 N Main St, Fuquay Varina, NC 27526",27526,+1-919-285-2318,3.5,9,35.61639157,-78.73392357,https://www.yelp.com/biz/lincoln-brewing-company-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Fainting Goat Brewing Company,"330 S Main St, Fuquay-Varina, NC 27526",27526,+1-919-346-7915,4.5,11,35.58136879,-78.79995318,https://www.yelp.com/biz/fainting-goat-brewing-company-fuquay-varina-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
Aviator Brewing Company Tap House,"600 E Broad St, Fuquay-Varina, NC 27526",27526,+1-919-552-8826,3.5,82,35.5927702,-78.79373422,https://www.yelp.com/biz/aviator-brewing-company-tap-house-fuquay-varina?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,401.2691541,96.93,"66,512"
White Rabbit Brewery,"219 Fish Dr, Angier, NC 27501",27501,+1-919-527-2739,4.5,19,35.507732,-78.74861,https://www.yelp.com/biz/white-rabbit-brewery-angier?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,287.3181442,61.16,"43,289"
White Rabbit Brewery,"219 Fish Dr, Angier, NC 27501",27501,+1-919-527-2739,4.5,19,35.507732,-78.74861,https://www.yelp.com/biz/white-rabbit-brewery-angier?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,287.3181442,61.16,"43,289"
White Rabbit Brewery,"219 Fish Dr, Angier, NC 27501",27501,+1-919-527-2739,4.5,19,35.507732,-78.74861,https://www.yelp.com/biz/white-rabbit-brewery-angier?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,287.3181442,61.16,"43,289"
White Rabbit Brewery,"219 Fish Dr, Angier, NC 27501",27501,+1-919-527-2739,4.5,19,35.507732,-78.74861,https://www.yelp.com/biz/white-rabbit-brewery-angier?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,287.3181442,61.16,"43,289"
White Rabbit Brewery,"219 Fish Dr, Angier, NC 27501",27501,+1-919-527-2739,4.5,19,35.507732,-78.74861,https://www.yelp.com/biz/white-rabbit-brewery-angier?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,287.3181442,61.16,"43,289"
White Rabbit Brewery,"219 Fish Dr, Angier, NC 27501",27501,+1-919-527-2739,4.5,19,35.507732,-78.74861,https://www.yelp.com/biz/white-rabbit-brewery-angier?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,287.3181442,61.16,"43,289"
White Rabbit Brewery,"219 Fish Dr, Angier, NC 27501",27501,+1-919-527-2739,4.5,19,35.507732,-78.74861,https://www.yelp.com/biz/white-rabbit-brewery-angier?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,287.3181442,61.16,"43,289"
White Rabbit Brewery,"219 Fish Dr, Angier, NC 27501",27501,+1-919-527-2739,4.5,19,35.507732,-78.74861,https://www.yelp.com/biz/white-rabbit-brewery-angier?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,287.3181442,61.16,"43,289"
White Rabbit Brewery,"219 Fish Dr, Angier, NC 27501",27501,+1-919-527-2739,4.5,19,35.507732,-78.74861,https://www.yelp.com/biz/white-rabbit-brewery-angier?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,287.3181442,61.16,"43,289"
White Rabbit Brewery,"219 Fish Dr, Angier, NC 27501",27501,+1-919-527-2739,4.5,19,35.507732,-78.74861,https://www.yelp.com/biz/white-rabbit-brewery-angier?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,287.3181442,61.16,"43,289"
White Rabbit Brewery,"219 Fish Dr, Angier, NC 27501",27501,+1-919-527-2739,4.5,19,35.507732,-78.74861,https://www.yelp.com/biz/white-rabbit-brewery-angier?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,287.3181442,61.16,"43,289"
White Rabbit Brewery,"219 Fish Dr, Angier, NC 27501",27501,+1-919-527-2739,4.5,19,35.507732,-78.74861,https://www.yelp.com/biz/white-rabbit-brewery-angier?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,287.3181442,61.16,"43,289"
White Rabbit Brewery,"219 Fish Dr, Angier, NC 27501",27501,+1-919-527-2739,4.5,19,35.507732,-78.74861,https://www.yelp.com/biz/white-rabbit-brewery-angier?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,287.3181442,61.16,"43,289"
